FID,Fuel_Type,Latitude,Longitude
14203,LPG,38.99795,-119.158064
14204,ELEC,39.528184,-119.812206
14205,CNG,37.713953,-113.054745
14206,CNG,37.69354,-113.094
14207,LPG,44.285596,-121.161461
14208,ELEC,38.960367,-119.940888
14209,CNG,37.664649,-113.066654
14210,LPG,45.611592,-121.197487
14211,LPG,38.49522,-121.471094
14212,CNG,37.11454,-113.558314
14213,LPG,47.95462,-117.444766
14214,ELEC,39.239677,-120.047773
14215,CNG,37.110213,-113.563803
14216,LPG,46.984693,-120.549959
14217,ELEC,39.401918,-107.211389
14218,CNG,39.654853,-105.111419
14219,LPG,47.130142,-119.278077
14220,CNG,38.647451,-121.407865
14221,CNG,40.020426,-105.210915
14222,ELEC,39.526071,-119.82121
14223,CNG,39.25537,-112.117
14224,CNG,39.999757,-105.253453
14225,BD,35.262442,-116.713878
14226,ELEC,39.20141,-106.953
14227,CNG,39.19964,-121.061
14228,BD,36.57988,-115.677909
14229,ELEC,40.00113,-105.263
14230,CNG,35.316494,-119.039439
14231,E85,38.572207,-121.296418
14232,ELEC,36.12188,-115.323
14233,CNG,36.836922,-119.689693
14234,E85,36.015936,-114.737381
14235,LPG,43.571225,-116.18955
14236,E85,47.703693,-117.475637
14237,LPG,43.661137,-116.654152
14238,ELEC,38.575008,-121.481888
14239,ELEC,35.262442,-116.713878
14240,CNG,41.299019,-111.8137
14241,ELEC,45.678252,-111.037072
14242,CNG,41.80072,-111.833
14243,ELEC,47.068369,-109.423251
14244,CNG,41.099747,-111.950769
14245,ELEC,44.090061,-121.264974
14246,CNG,41.82078,-111.836
14247,ELEC,48.932639,-118.765289
14248,LPG,35.262442,-116.713878
14249,ELEC,47.656153,-117.447309
14250,ELEC,36.17184,-115.14026
14251,ELEC,37.272286,-107.883285
14252,LPG,41.201686,-111.980686
14253,LPG,38.486981,-121.396251
14254,LPG,40.25085,-111.668789
14255,LPG,36.243682,-115.094265
14256,LPG,38.663488,-121.342325
14257,LPG,36.201945,-115.120958
14258,ELEC,39.196764,-120.236071
14259,ELEC,40.393863,-105.115873
14260,LPG,36.160164,-115.120811
14261,ELEC,38.572903,-121.467416
14262,LPG,36.150441,-115.209689
14263,ELEC,38.7042,-121.365
14264,ELEC,35.28059,-120.657
14265,LPG,36.176642,-115.168467
14266,ELEC,38.578644,-121.489716
14267,ELEC,35.68451,-105.948
14268,LPG,36.106436,-115.058286
14269,ELEC,38.552483,-121.4487
14270,CNG,36.075893,-119.044058
14271,ELEC,38.73323,-120.78962
14272,ELEC,36.21375,-115.101
14273,LPG,36.229638,-115.224805
14274,ELEC,38.67995,-121.2989
14275,ELEC,47.44851,-120.331437
14276,LPG,39.251256,-114.880886
14277,LPG,39.544958,-119.782259
14278,ELEC,38.72799,-120.828
14279,ELEC,36.801411,-119.7881
14280,ELEC,38.19146,-121.3175
14281,E85,38.6321,-121.429664
14282,LPG,39.492292,-119.797612
14283,ELEC,38.6476,-121.067
14284,ELEC,38.13437,-121.2884
14285,LNG,45.766066,-119.205241
14286,BD,40.244992,-108.971897
14287,LPG,39.436969,-119.767434
14288,ELEC,38.453835,-121.403825
14289,BD,48.497085,-113.978841
14290,LNG,38.293044,-112.653019
14291,ELEC,38.553545,-121.4561
14292,BD,48.753253,-113.437818
14293,CNG,40.593702,-111.98677
14294,LPG,39.1733,-119.7514
14295,ELEC,38.40553,-121.391
14296,CNG,40.36402,-105.560331
14297,LNG,41.78219,-107.312
14298,ELEC,36.147565,-115.160762
14299,LPG,40.838699,-115.75343
14300,E85,38.495622,-121.409468
14301,ELEC,38.740595,-121.223488
14302,LNG,39.154297,-108.739382
14303,E85,38.549141,-121.409591
14304,LNG,43.661137,-116.654152
14305,ELEC,38.706341,-120.83169
14306,E85,38.707058,-121.290908
14307,ELEC,39.084259,-120.956
14308,LPG,35.40562,-119.021617
14309,ELEC,38.74453,-121.17
14310,ELEC,38.547881,-121.454937
14311,E85,38.424226,-121.390891
14312,ELEC,38.019796,-121.294277
14313,ELEC,38.551843,-121.429191
14314,BD,40.028731,-105.258889
14315,ELEC,38.617933,-121.3339
14316,LPG,39.729653,-105.17357
14317,LPG,35.390631,-119.04227
14318,LPG,37.199954,-112.983581
14319,ELEC,46.23593,-119.127981
14320,LPG,40.36402,-105.560331
14321,ELEC,47.657266,-117.312485
14322,BD,40.025961,-105.235233
14323,LPG,37.34084,-118.413
14324,LPG,39.430242,-119.199475
14325,E85,40.025961,-105.235233
14326,ELEC,47.739247,-117.411347
14327,CNG,35.749926,-119.241121
14328,LPG,37.060913,-119.495064
14329,E85,35.673086,-105.961097
14330,CNG,39.096868,-108.586766
14331,LPG,37.333908,-119.659637
14332,BD,35.673086,-105.961097
14333,LNG,40.128082,-109.985415
14334,LPG,36.548337,-119.263793
14335,CNG,36.036537,-112.127151
14336,CNG,40.128082,-109.985415
14337,E85,39.730545,-111.836071
14338,ELEC,44.055386,-121.27764
14339,LPG,36.735583,-119.756904
14340,E85,47.688921,-117.378546
14341,ELEC,40.521744,-111.9381
14342,LPG,35.615755,-119.660768
14343,E85,36.070581,-115.071303
14344,ELEC,45.614907,-121.209749
14345,LPG,36.825042,-119.789631
14346,LNG,40.739972,-111.943631
14347,E85,36.218561,-115.250889
14348,ELEC,40.528369,-111.853705
14349,BD,40.616568,-111.911354
14350,CNG,38.575846,-121.495417
14351,ELEC,40.620306,-111.889615
14352,LPG,36.189183,-121.074475
14353,CNG,41.710782,-112.199504
14354,LPG,39.07697,-108.506
14355,ELEC,40.580299,-111.832046
14356,E85,43.621449,-116.219302
14357,LPG,40.687699,-111.889744
14358,LPG,37.983296,-121.271768
14359,CNG,41.613419,-109.230014
14360,ELEC,40.668567,-111.939548
14361,LPG,44.514226,-109.044431
14362,LPG,48.183551,-114.30555
14363,ELEC,40.58765,-111.983
14364,LPG,37.934041,-121.236561
14365,E85,37.733103,-120.95818
14366,BD,44.955533,-110.701849
14367,LPG,48.205284,-114.296796
14368,ELEC,46.047278,-118.353883
14369,LPG,48.185513,-114.30883
14370,ELEC,47.435133,-120.32116
14371,E85,39.552799,-107.776595
14372,LPG,38.01918,-121.301
14373,LPG,48.196051,-114.376056
14374,ELEC,46.590382,-120.500449
14375,BD,44.729574,-110.693364
14376,ELEC,46.590382,-120.500449
14377,LPG,48.413884,-114.049242
14378,LPG,38.140349,-121.260562
14379,BD,44.739823,-110.498681
14380,ELEC,36.213787,-121.1251
14381,ELEC,35.68255,-105.94376
14382,LPG,48.364628,-114.147432
14383,CNG,35.684629,-121.169415
14384,LPG,37.50086,-120.850636
14385,LPG,48.370899,-114.204599
14386,ELEC,35.279705,-120.6609
14387,BD,44.561956,-110.397117
14388,LPG,35.571914,-120.699245
14389,BD,44.388962,-110.563808
14390,LPG,37.959705,-120.415608
14391,E85,41.598103,-109.20473
14392,LPG,48.890372,-115.057325
14393,BD,44.4547,-110.839226
14394,LPG,37.787588,-121.202824
14395,LPG,44.248312,-121.186296
14396,ELEC,38.573708,-121.4937
14397,BD,44.647067,-110.858671
14398,LPG,36.74992,-108.389559
14399,CNG,36.28372,-119.793621
14400,LPG,37.29586,-120.483333
14401,ELEC,48.673595,-121.26203
14402,BD,45.004603,-110.011584
14403,ELEC,43.793212,-116.714946
14404,CNG,39.455411,-108.050567
14405,ELEC,40.554688,-111.894265
14406,LPG,37.633538,-120.995015
14407,ELEC,43.627486,-116.239252
14408,BD,44.133629,-110.666562
14409,CNG,40.389808,-111.835378
14410,LPG,37.97705,-120.391356
14411,BD,44.488995,-110.005342
14412,CNG,42.866615,-109.890283
14413,LPG,38.415423,-120.610392
14414,BD,44.65672,-111.095239
14415,ELEC,38.580983,-121.4931
14416,LPG,38.70224,-120.812719
14417,CNG,36.493613,-119.79114
14418,LPG,37.936791,-121.295591
14419,E85,44.955533,-110.701849
14420,ELEC,40.554688,-111.894265
14421,ELEC,43.608547,-116.198557
14422,LPG,38.615975,-121.25755
14423,LPG,46.818336,-119.143636
14424,E85,36.659585,-115.990117
14425,LPG,38.610501,-121.42925
14426,ELEC,38.379983,-120.807672
14427,CNG,41.190458,-111.981369
14428,ELEC,43.623496,-116.237808
14429,CNG,38.164534,-112.26308
14430,LPG,36.544962,-119.34103
14431,LPG,38.54907,-121.428308
14432,CNG,40.699899,-111.946958
14433,ELEC,41.737796,-111.83401
14434,ELEC,40.554632,-111.894837
14435,LPG,38.55685,-121.475566
14436,CNG,40.765014,-111.887272
14437,ELEC,36.167417,-119.327744
14438,ELEC,41.737796,-111.83401
14439,ELEC,36.184617,-119.331151
14440,LPG,38.509721,-121.434652
14441,ELEC,46.344624,-119.280617
14442,ELEC,41.181888,-111.991203
14443,CNG,37.680815,-113.077566
14444,LPG,38.583486,-121.311964
14445,ELEC,37.122661,-119.314742
14446,ELEC,41.181888,-111.991203
14447,CNG,40.214834,-111.655611
14448,ELEC,40.025195,-105.258772
14449,ELEC,38.744563,-121.295672
14450,ELEC,37.078164,-113.587151
14451,LPG,38.501564,-121.391899
14452,ELEC,37.269708,-107.907728
14453,E85,38.654889,-121.070715
14454,ELEC,37.078164,-113.587151
14455,LPG,41.491242,-120.542993
14456,BD,40.604671,-111.890167
14457,ELEC,37.269708,-107.907728
14458,E85,38.268261,-121.302617
14459,ELEC,40.743269,-111.893544
14460,LPG,44.059088,-121.305746
14461,ELEC,40.743269,-111.893544
14462,LPG,46.589548,-120.499371
14463,CNG,36.334618,-119.274255
14464,ELEC,47.84558,-120.025369
14465,LPG,47.653517,-117.412115
14466,CNG,36.341927,-119.314171
14467,E85,38.409306,-121.367364
14468,ELEC,39.740768,-105.111991
14469,E85,38.576043,-121.467206
14470,ELEC,46.84559,-114.023313
14471,ELEC,39.740768,-105.111991
14472,LPG,47.657742,-117.209862
14473,CNG,40.306349,-111.731211
14474,LPG,47.737476,-117.412181
14475,LPG,35.629341,-120.691504
14476,E85,39.492501,-105.348375
14477,ELEC,46.84559,-114.023313
14478,ELEC,39.717114,-105.1288
14479,LPG,46.24118,-119.133981
14480,ELEC,35.660132,-105.966305
14481,BD,45.763444,-111.188287
14482,CNG,36.76468,-119.832578
14483,ELEC,35.660132,-105.966305
14484,LPG,47.480137,-113.675142
14485,ELEC,40.152367,-105.108698
14486,E85,40.306752,-111.731141
14487,ELEC,36.049022,-115.025162
14488,LPG,48.385119,-114.337075
14489,LPG,38.524456,-118.616978
14490,ELEC,43.61878,-116.290724
14491,ELEC,36.049022,-115.025162
14492,CNG,43.609303,-116.320022
14493,E85,46.299594,-119.301185
14494,ELEC,36.144526,-115.22169
14495,ELEC,43.61878,-116.290724
14496,BD,38.961278,-119.73513
14497,ELEC,36.144526,-115.22169
14498,E85,43.532613,-112.942328
14499,ELEC,36.268988,-115.260733
14500,LPG,46.212615,-119.125507
14501,ELEC,43.50709,-111.999757
14502,E85,38.614961,-121.268788
14503,ELEC,43.50709,-111.999757
14504,E85,38.536114,-121.403604
14505,ELEC,46.403536,-117.000421
14506,CNG,35.596866,-119.333736
14507,ELEC,46.403536,-117.000421
14508,LPG,38.402276,-121.35623
14509,LPG,36.326912,-119.636554
14510,HY,39.913356,-105.22945
14511,LPG,40.835559,-115.751682
14512,LPG,38.915419,-120.003064
14513,LPG,48.366901,-115.540223
14514,ELEC,38.422523,-121.3719
14515,LPG,39.472431,-118.686666
14516,ELEC,38.42411,-121.418617
14517,LPG,41.711165,-112.190228
14518,ELEC,38.643688,-121.187042
14519,LPG,35.532382,-108.759115
14520,ELEC,37.466728,-121.174706
14521,LPG,36.705151,-108.103962
14522,ELEC,38.789284,-121.208786
14523,LPG,35.865608,-106.001787
14524,ELEC,38.595352,-121.365524
14525,LPG,36.399255,-105.567563
14526,ELEC,39.975234,-105.24929
14527,LPG,35.974142,-105.329644
14528,ELEC,40.032378,-105.282049
14529,LPG,36.323773,-119.627082
14530,ELEC,39.992048,-105.220024
14531,LPG,47.710993,-116.913878
14532,ELEC,36.1027,-115.178
14533,LPG,47.614442,-111.983084
14534,ELEC,40.0148,-105.277478
14535,LPG,42.569397,-114.480076
14536,ELEC,40.073574,-105.206944
14537,LPG,40.55255,-112.296188
14538,ELEC,40.025361,-105.23521
14539,LPG,48.416026,-119.510665
14540,ELEC,40.0148,-105.2792
14541,LPG,47.459862,-114.88136
14542,CNG,41.035831,-111.949041
14543,LPG,36.8472,-105.585268
14544,CNG,41.21424,-111.98
14545,LPG,36.355164,-105.615522
14546,CNG,41.214,-111.982
14547,LPG,36.868811,-121.401994
14548,CNG,41.09247,-112.024
14549,LPG,37.056607,-120.811527
14550,CNG,41.09596,-112.027
14551,LPG,36.949774,-120.0496
14552,CNG,41.09606,-112.032
14553,LPG,41.10549,-114.974
14554,CNG,41.10199,-112.03
14555,LPG,40.75121,-115.629484
14556,CNG,40.58317,-111.884
14557,CNG,38.890966,-119.998746
14558,ELEC,38.580128,-121.496223
14559,LPG,47.559281,-109.374825
14560,ELEC,38.677959,-121.31012
14561,LPG,35.266982,-111.546671
14562,ELEC,38.744026,-121.224602
14563,LPG,35.262193,-112.183943
14564,ELEC,38.751514,-121.309013
14565,ELEC,38.66066,-121.348457
14566,LPG,45.819854,-108.470072
14567,LPG,45.783848,-108.571812
14568,ELEC,38.562408,-121.494797
14569,LPG,46.598539,-112.023664
14570,ELEC,39.812931,-105.12905
14571,LPG,45.688163,-111.046878
14572,ELEC,39.810758,-105.175131
14573,ELEC,40.028439,-105.25775
14574,LPG,40.059047,-105.2816
14575,ELEC,39.651324,-105.343798
14576,ELEC,39.738519,-105.195515
14577,LPG,40.494702,-106.856326
14578,ELEC,39.699017,-105.142202
14579,LPG,43.024254,-108.404647
14580,ELEC,39.963787,-105.163309
14581,LPG,42.857662,-106.394941
14582,ELEC,41.140203,-112.063936
14583,LPG,43.4603,-110.798
14584,ELEC,40.500259,-111.885519
14585,LPG,42.87105,-112.449263
14586,ELEC,41.038594,-111.937895
14587,LPG,42.889025,-112.472927
14588,ELEC,41.06227,-111.971
14589,LPG,42.547847,-114.454804
14590,ELEC,40.389223,-111.826161
14591,LPG,42.548701,-114.4512
14592,ELEC,40.310951,-111.701769
14593,LPG,43.506095,-112.024032
14594,ELEC,40.365986,-111.751655
14595,LPG,43.650841,-116.283319
14596,ELEC,40.251619,-111.668754
14597,LPG,43.614582,-116.243541
14598,ELEC,41.162431,-112.025882
14599,LPG,46.732488,-117.033734
14600,ELEC,40.580028,-111.872725
14601,LPG,40.866552,-111.892933
14602,ELEC,40.16077,-111.610691
14603,LPG,40.65571,-111.887736
14604,ELEC,40.883882,-111.892186
14605,LPG,40.724998,-111.902425
14606,LPG,40.667929,-111.986984
14607,ELEC,39.624803,-105.129411
14608,ELEC,39.928278,-105.146505
14609,CNG,36.721306,-119.760617
14610,CNG,37.990294,-121.285639
14611,CNG,38.888873,-121.074356
14612,CNG,38.570009,-121.470258
14613,CNG,38.526126,-121.388521
14614,CNG,36.063591,-115.022969
14615,CNG,36.220403,-115.125585
14616,CNG,43.593304,-116.534414
14617,CNG,46.729889,-117.09513
14618,E85,38.727648,-120.804542
14619,CNG,47.674608,-117.38875
14620,E85,39.069644,-108.571386
14621,CNG,46.42176,-117.060437
14622,CNG,39.070489,-108.579077
14623,E85,38.664295,-121.271623
14624,CNG,41.205178,-112.011214
14625,CNG,40.72719,-111.916598
14626,CNG,41.734684,-111.859646
14627,ELEC,35.486516,-120.665467
14628,LNG,40.72719,-111.916598
14629,ELEC,38.5846,-121.4961
14630,ELEC,36.25412,-120.23806
14631,ELEC,40.719352,-111.865378
14632,ELEC,38.578303,-121.493829
14633,ELEC,38.642626,-121.189508
14634,ELEC,38.58085,-121.4953
14635,BD,38.268261,-121.302617
14636,ELEC,40.74686,-111.876
14637,ELEC,38.57596,-121.495
14638,CNG,40.275185,-111.72643
14639,ELEC,40.762896,-111.889404
14640,ELEC,38.574871,-121.495186
14641,CNG,40.735803,-111.499819
14642,ELEC,40.766246,-111.890549
14643,ELEC,38.57596,-121.495
14644,CNG,40.750157,-111.894443
14645,ELEC,40.759561,-111.883924
14646,CNG,36.214646,-115.257149
14647,ELEC,47.697716,-116.808282
14648,CNG,37.113921,-113.478912
14649,CNG,36.301339,-119.654867
14650,ELEC,40.71442,-111.900105
14651,E85,46.550125,-119.554081
14652,CNG,36.168941,-119.336803
14653,LNG,43.604553,-116.553165
14654,CNG,43.015983,-108.378351
14655,CNG,41.2126,-111.981
14656,ELEC,38.930796,-121.092196
14657,LNG,42.577095,-113.219522
14658,CNG,38.735242,-112.096475
14659,BD,46.427202,-117.005476
14660,LNG,36.218385,-115.128183
14661,ELEC,38.601402,-121.427765
14662,CNG,40.749506,-112.681108
14663,ELEC,36.17006,-119.33698
14664,ELEC,38.551797,-121.430656
14665,ELEC,39.954037,-105.16664
14666,CNG,38.936964,-121.102227
14667,ELEC,39.92841,-105.148492
14668,ELEC,39.999764,-105.260563
14669,CNG,35.392865,-119.025407
14670,ELEC,40.751952,-111.866264
14671,ELEC,39.48256,-106.047893
14672,CNG,38.729919,-121.316831
14673,ELEC,40.013649,-105.27918
14674,ELEC,39.741906,-105.51656
14675,CNG,38.481749,-121.392169
14676,ELEC,39.47607,-119.793
14677,ELEC,39.644287,-106.386878
14678,CNG,36.604174,-119.455184
14679,ELEC,38.64374,-121.15
14680,ELEC,39.6421,-106.3717
14681,CNG,35.749926,-119.241121
14682,ELEC,46.350483,-119.278412
14683,LPG,45.595158,-106.278192
14684,ELEC,47.745083,-121.089287
14685,ELEC,43.57025,-116.221484
14686,BD,36.050031,-112.133326
14687,ELEC,39.552525,-107.340878
14688,LPG,45.031919,-110.708867
14689,BD,40.727767,-108.88714
14690,ELEC,39.631194,-106.071111
14691,LPG,45.671681,-108.761106
14692,BD,40.437512,-109.303027
14693,ELEC,38.893617,-121.076496
14694,LPG,46.396861,-112.735062
14695,BD,48.346702,-120.716357
14696,ELEC,38.902265,-121.084542
14697,LPG,48.509598,-111.864547
14698,LNG,36.062658,-115.163301
14699,ELEC,35.644429,-120.689089
14700,LPG,48.360625,-107.871144
14701,ELEC,39.74084,-105.168528
14702,ELEC,39.469347,-119.763042
14703,LPG,46.602813,-112.001588
14704,BD,38.729875,-121.271623
14705,ELEC,39.517988,-119.728621
14706,LPG,45.70395,-111.044453
14707,BD,38.549141,-121.409591
14708,CNG,36.183164,-119.330468
14709,LPG,46.415651,-114.144168
14710,ELEC,46.23593,-119.127981
14711,ELEC,48.594358,-120.406528
14712,LPG,48.208837,-114.292342
14713,ELEC,47.739247,-117.411347
14714,LPG,40.685065,-111.894973
14715,LPG,39.2248,-105.991
14716,ELEC,47.657266,-117.312485
14717,ELEC,37.709345,-120.993941
14718,LPG,39.462551,-105.400126
14719,ELEC,46.047278,-118.353883
14720,CNG,40.146414,-105.114597
14721,LPG,38.952826,-105.157487
14722,ELEC,47.435133,-120.32116
14723,CNG,39.531427,-119.795308
14724,LPG,38.565722,-106.924085
14725,ELEC,44.055386,-121.27764
14726,E85,40.2446,-111.64698
14727,ELEC,45.614907,-121.209749
14728,LPG,39.104538,-108.63669
14729,E85,36.40386,-105.574329
14730,ELEC,35.310768,-119.036466
14731,LPG,39.402994,-107.220567
14732,ELEC,43.600942,-116.507727
14733,LPG,41.796088,-107.215158
14734,ELEC,36.836849,-119.716831
14735,ELEC,39.169024,-119.761086
14736,LPG,44.024173,-107.955893
14737,ELEC,38.402094,-121.385841
14738,ELEC,39.133347,-119.770931
14739,ELEC,38.634241,-121.204231
14740,ELEC,35.377156,-119.039962
14741,ELEC,36.818514,-119.789471
14742,ELEC,38.75067,-121.253915
14743,ELEC,37.305717,-120.50224
14744,ELEC,38.751181,-121.258323
14745,ELEC,37.705221,-120.994501
14746,ELEC,36.167417,-119.327744
14747,ELEC,38.751789,-121.256355
14748,ELEC,40.073962,-105.236923
14749,ELEC,39.997788,-105.281371
14750,ELEC,39.983402,-105.212832
14751,ELEC,40.018536,-105.275296
14752,ELEC,40.015253,-105.270697
14753,ELEC,40.015253,-105.270697
14754,ELEC,39.973089,-105.145666
14755,ELEC,46.976847,-120.54101
14756,LPG,39.48681,-118.874
14757,LPG,39.528426,-119.751568
14758,LPG,40.810526,-111.938779
14759,LPG,40.906549,-111.878992
14760,LPG,40.861858,-111.900065
14761,ELEC,36.268988,-115.260733
14762,BD,36.245926,-115.038186
14763,E85,40.243031,-111.644686
14764,ELEC,36.143253,-115.109851
14765,BD,35.255887,-113.949342
14766,LPG,41.956567,-111.892869
14767,ELEC,36.143253,-115.109851
14768,CNG,38.552889,-121.337811
14769,LPG,40.712153,-111.897323
14770,ELEC,39.518424,-119.789572
14771,CNG,36.655411,-119.711699
14772,LPG,41.21147,-112.019184
14773,ELEC,39.518424,-119.789572
14774,CNG,37.29991,-120.486783
14775,LPG,40.796346,-111.904822
14776,ELEC,39.53986,-119.8022
14777,E85,46.551,-119.503194
14778,LPG,40.732594,-114.075613
14779,ELEC,37.466747,-121.1256
14780,BD,36.659585,-115.990117
14781,LPG,40.084553,-105.928377
14782,ELEC,39.073837,-108.570883
14783,BD,38.712398,-121.483672
14784,ELEC,37.669669,-119.814472
14785,ELEC,39.073837,-108.570883
14786,BD,43.532613,-112.996108
14787,BD,47.417597,-120.304273
14788,E85,39.078434,-108.497404
14789,E85,41.103135,-112.000344
14790,CNG,39.070489,-108.579077
14791,E85,46.38973,-116.98964
14792,ELEC,38.596304,-121.429696
14793,E85,43.588336,-116.529438
14794,ELEC,35.280697,-120.660696
14795,LNG,42.697357,-114.518535
14796,LNG,37.162802,-113.434331
14797,BD,43.625165,-116.242831
14798,ELEC,35.25939,-120.64492
14799,CNG,36.180229,-115.143369
14800,ELEC,39.81204,-105.175
14801,E85,38.7274,-108.066
14802,E85,38.944552,-105.152841
14803,LPG,40.592115,-111.901174
14804,ELEC,40.71442,-111.900105
14805,LPG,40.685812,-111.908992
14806,ELEC,47.207799,-121.017977
14807,CNG,35.348115,-119.002945
14808,ELEC,47.42302,-121.41248
14809,CNG,39.535259,-119.798269
14810,BD,43.656012,-110.715001
14811,CNG,39.222325,-121.012502
14812,BD,43.90456,-110.64153
14813,E85,39.500323,-119.782707
14814,LPG,40.515183,-107.554442
14815,LPG,39.21773,-119.674
14816,CNG,39.556631,-107.355461
14817,CNG,47.675283,-117.252467
14818,LPG,39.651028,-105.345494
14819,LPG,39.59323,-119.835
14820,CNG,42.731046,-110.93327
14821,HY,36.214791,-115.25742
14822,LPG,39.17435,-119.767175
14823,BD,39.352401,-112.577363
14824,E85,44.293119,-105.512753
14825,LPG,35.588161,-120.693502
14826,LPG,35.264497,-120.675886
14827,E85,38.575846,-121.495417
14828,ELEC,36.175797,-115.291162
14829,CNG,36.841235,-121.405205
14830,ELEC,38.57838,-121.4926
14831,ELEC,38.578656,-121.490898
14832,BD,44.057699,-121.306291
14833,BD,40.024478,-105.248231
14834,ELEC,39.723022,-105.1878
14835,LPG,35.694377,-120.698017
14836,E85,36.239781,-119.349578
14837,CNG,41.103135,-112.000344
14838,BD,38.424226,-121.390891
14839,CNG,40.187357,-111.640443
14840,E85,35.853453,-105.996603
14841,BD,35.853453,-105.996603
14842,BD,38.781435,-121.2651
14843,CNG,40.607229,-111.996273
14844,E85,36.113873,-115.154444
14845,ELEC,36.89064,-121.399023
14846,CNG,40.77812,-111.98
14847,E85,45.712956,-121.461569
14848,ELEC,38.580748,-121.486795
14849,CNG,40.346569,-111.725305
14850,ELEC,37.743792,-121.364699
14851,E85,43.017841,-108.380528
14852,CNG,41.750116,-111.81126
14853,CNG,40.669153,-111.957934
14854,ELEC,36.821333,-121.468488
14855,CNG,41.48634,-112.043
14856,CNG,40.761505,-111.837878
14857,ELEC,40.016611,-105.278603
14858,CNG,40.883915,-111.899088
14859,ELEC,36.175124,-115.082231
14860,E85,38.961278,-119.73513
14861,CNG,40.712233,-111.960621
14862,ELEC,36.121452,-115.169611
14863,CNG,37.058769,-120.842587
14864,CNG,40.671211,-111.90568
14865,ELEC,36.200203,-115.122208
14866,LNG,36.036537,-112.127151
14867,E85,40.545623,-105.131482
14868,E85,39.529977,-107.782569
14869,LNG,36.655411,-119.711699
14870,E85,39.065933,-108.585912
14871,ELEC,38.950746,-121.086628
14872,E85,38.470991,-107.869898
14873,LNG,36.168941,-119.336803
14874,ELEC,38.43161,-121.299836
14875,E85,39.741825,-105.502674
14876,LNG,38.648996,-121.390817
14877,ELEC,38.676862,-121.179929
14878,E85,40.028731,-105.258889
14879,LNG,38.477901,-121.474432
14880,ELEC,38.568681,-121.492654
14881,BD,47.519011,-111.185723
14882,E85,42.563106,-114.438885
14883,ELEC,39.324006,-120.169783
14884,E85,38.660707,-121.364776
14885,E85,47.519011,-111.185723
14886,ELEC,38.66292,-121.2634
14887,LNG,43.519643,-116.149791
14888,E85,38.781435,-121.2651
14889,ELEC,38.57329,-121.491
14890,LNG,43.437596,-112.114614
14891,ELEC,35.682304,-120.702174
14892,ELEC,38.58098,-121.493
14893,LNG,45.782783,-119.324657
14894,ELEC,39.32732,-120.215
14895,LNG,40.740042,-111.984056
14896,ELEC,38.941249,-121.105481
14897,LNG,41.220283,-112.027794
14898,ELEC,39.099117,-120.9532
14899,ELEC,35.36693,-120.845469
14900,ELEC,36.188975,-121.075858
14901,BD,36.794066,-119.727936
14902,BD,37.086684,-119.227042
14903,ELEC,35.61229,-106.0323
14904,ELEC,47.427577,-120.312308
14905,LPG,35.580604,-105.218221
14906,LPG,35.991775,-105.370039
14907,BD,37.544672,-119.835519
14908,CNG,40.671211,-111.940384
14909,ELEC,38.649658,-121.1203
14910,ELEC,40.773366,-111.94728
14911,ELEC,40.773366,-111.94728
14912,ELEC,40.748634,-111.911091
14913,ELEC,37.74656,-119.584
14914,ELEC,40.673208,-111.889523
14915,ELEC,40.673208,-111.889523
14916,ELEC,40.859129,-111.902987
14917,ELEC,40.859129,-111.902987
14918,ELEC,40.555868,-111.894706
14919,ELEC,40.555868,-111.894706
14920,ELEC,35.310768,-119.036466
14921,ELEC,36.836849,-119.716831
14922,ELEC,38.402094,-121.385841
14923,ELEC,37.759931,-121.463173
14924,ELEC,35.67939,-105.9506
14925,LNG,38.249617,-112.652356
14926,CNG,39.291522,-120.214289
14927,CNG,37.730484,-121.126881
14928,ELEC,39.173786,-119.7598
14929,ELEC,36.323288,-119.275496
14930,LPG,36.2414,-115.091372
14931,LPG,36.04332,-115.186393
14932,ELEC,37.305717,-120.50224
14933,LPG,36.063412,-115.029355
14934,ELEC,37.705221,-120.994501
14935,LPG,36.244479,-115.081539
14936,ELEC,38.663479,-120.940044
14937,CNG,41.26168,-110.992
14938,ELEC,38.023116,-121.275564
14939,CNG,36.075893,-119.044058
14940,ELEC,38.631189,-121.396736
14941,LPG,37.521887,-120.876727
14942,ELEC,38.751789,-121.256355
14943,E85,38.016216,-121.000182
14944,ELEC,38.634241,-121.204231
14945,ELEC,36.818514,-119.789471
14946,LPG,35.690985,-120.693389
14947,LPG,35.366865,-120.840839
14948,ELEC,47.594999,-120.663726
14949,ELEC,47.708875,-121.360811
14950,LPG,35.282453,-120.658656
14951,CNG,41.233036,-111.953653
14952,BD,40.485297,-106.833196
14953,ELEC,38.409248,-121.367404
14954,BD,43.517661,-112.049184
14955,BD,46.99947,-120.564874
14956,CNG,36.289942,-119.142812
14957,CNG,40.014255,-105.201645
14958,BD,47.626053,-117.638208
14959,CNG,40.718422,-112.082293
14960,BD,48.539142,-121.448193
14961,CNG,37.160928,-113.435494
14962,E85,46.61861,-112.102
14963,E85,48.497085,-113.978841
14964,LPG,36.10035,-115.207124
14965,E85,36.158695,-115.243157
14966,E85,46.053763,-118.356095
14967,ELEC,38.579929,-121.488678
14968,E85,36.159216,-115.165087
14969,E85,40.085906,-105.947125
14970,ELEC,39.421819,-118.710358
14971,ELEC,35.36725,-120.847
